Sr No.,text,label
6567,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",0
6568,OK.,0
6569,"This is great!  Helen, could you come in here for a moment?",1
6570,"Thank you Helen, that'll be all.",0
6571,"Last time I do that, I promise.",0
6572,"I am so, so, so, so sorry!",4
6573,Uh-huh.,5
6574,"And I will cook anything you want in here , and do anything in there!",6
6575,"Yeah you will!  And, are you kiddin' me?!",3
6576,"Come on Monica, it's our Valentine's Day. Please? Please-please, please?",4
6577,Okay.,0
6578,Okay.,0
6579,"So, are we going in there?",0
6580,I am!!,1
6581,Wow!,2
6582,It actually is in the handbook.,0
6583,I can't date you or have a hot plate in my office.,0
6584,I can't believe we have to stop seeing each other.,4
6585,For what it's worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,1
6586,"I know, I know I really like you too. But we-we can't date. It's against the rules. It's forbidden.",0
6587,Wow!,2
6588,What?,2
6589,"Just hearing you describe it as forbidden, it's really hot.",1
6590,Really?,2
6591,Yeah.,0
6592,"Well I-I-I don't care how hot it is it's-it's uh, it's wrong.",1
6593,Stop it!,1
6594,No! No! It's wrong! It's-it's-it's naughty. It's taboo.,1
6595,Shut the book!,1
6596,Let's also get a hot plate!,1
6597,"Rach, you're in a great place in your life. Come on, you've got a great job! Good friends",1
6598,Yeah! So-so when are you getting married?,1
6599,"Oh I'm not, I just like to try these on.",0
6600,I do the same thing.,0
6601,I'm just kidding. I'm getting married July 25,1
6602,I'm just kidding too.  I'm getting married in December.,1
6603,So when are you getting married?,0
6604,Oh May 15,0
6605,Oooh it's getting close!,1
6607,"So uh, who's your photographer?",0
6608,Jeffrey,0
6609,We met with him. Did he show you the photos of the nude wedding he did?,0
6610,The best man? Wow!,2
6611,"I know! I almost called off my wedding. Oh, who's your band?!",1
6612,"Oh, my fiancee wants the Swing Kings.",0
6613,"Oh, you're so lucky. My fiancee wants the heavy metal band Carcass.",4
6614,"Ooh, is that spelled with a ‘C' or a ‘K'? Oh my God! It doesn't matter; they're both great!",1
6615,Oh y'know what?,0
6617,Now that you know what you want you should go to Kleinman's and get it half off.,0
6618,This place is so overpriced.,5
6619,"So, does this  come in another color or",0
6620,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",0
6621,It was unbelievable!,2
6622,"We could totally be ourselves, we didn't have to play any games...",1
6623,So have you called her yet?,0
6624,Let her know I like her?,6
6625,"What are you, insane?",3
6626,It's the next day!,1
6627,How needy do I want to seem?,0
6628,"I'm right, right?",0
6629,"Oh, yeah. Yeah. Let her dangle.",0
6630,I can't believe my parents are actually pressuring me to find one of you people.,2
6631,"Oh, God, just do it!  Call her! Stop being so testosteroney!",3
6632,"Which, by the way, is the real San Francisco treat.  I got her machine.",0
6633,Her answer machine?,0
6634,"No, interestingly enough her leaf blower picked up.",0
6635,"So, uh, why didn't you say anything?",0
6636,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",5
6637,"Look look! It's Rachel and Barry. No, don't everybody look at once!",2
6638,"Okay, okay, what's going on?",0
6639,"Okay, they're just talking...",0
6640,"Yeah, well, does he look upset? Does he look like he was just told to shove anything?",0
6641,"So, um, what do you do for a living?",0
6642,"Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major.",0
6643,Oh no. I thought you said they could shoot the spot without you.,0
6644,I thought they could...I'll try to get back as soon as I can. I'm sorry.,4
6645,Now that is funny.,0
6646,"Hey, do you think...would it be too weird if I invited Carol over to join us?",0
6647,"Cause she's, she's alone now, and pregnant, and, and sad.",4
6648,I guess.,0
6649,Are you sure? Great. Carol? Wanna come over and join us?,0
6650,"Oh, no no no. I'm fine. I'm fine.",0
6651,Come on.,0
6652,These people'll scooch down.,0
6653,"You guys'll scooch, won't you?",0
6654,Let's try scooching!,1
6655,Come on.,0
6656,Come on.,0
6657,"Uh, Kristen Riggs, this is Carol Willick.",0
6658,"Carol, Kristin.",0
6659,"Uh, Carol teaches sixth grade.",0
6660,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",1
6661,Okay.,0
6663,When I was six years old.,0
6664,Hm-mm,0
6665,I wanted a big wheel.,0
6666,And instead my parents got me this little plastic chicken that you hop around on.,3
6667,"It was embarrassing, kids made fun of me.",4
6668,That was a pretty tough year.,4
6669,That's-that's great!,1
6670,See?,0
6671,I already feel like I know you a little better!,1
6672,Thank you.,1
6673,"Okay, come on.",0
6674,Now we can go eat.,0
6675,Let's go.,0
6676,It was horrible. They called me chicken boy.,4
6677,Oh!,2
6678,"Will you pick one, just pick one! Here, how about that one?",3
6679,That's patio furniture!,2
6680,"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",0
6681,What about the birds?,0
6682,"I don't know, birds just don't say, ""Hello, sit here, eat something.""",0
6683,You pick one.,0
6684,"All right, how about the ladybugs?",0
6685,"Oh, so, forget about the birds, but big red insects suggest fine dining!",3
6686,"Fine, you want to get the birds, get the birds!",3
6687,"Not like that, I won't!  Kip would have liked the birds!",4
6688,Bijan for men?,0
6689,Bijan for men?,0
6690,"Bijan for...   Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",0
6691,"Oh, actually I sorta have plans.",0
6692,"Ready, Annabelle?",0
6693,You bet.  Maybe some other time?,0
6694,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne.  Bijan for men?  Bijan for men?!",4
6695,That was amazing!,1
6696,Phoebe and Gary are,0
6697,That was amazing.,1
6698,We are the hottest! Huh?,1
6699,"No, you're the best.",0
6700,"No, you're the best.",0
6701,"No, you're the best.",0
6702,I,0
6703,Hey guys!  What 'cha been doin'?,0
6704,Hey Joey! Isn't that the girl that waved at you the other day?,0
6706,So what are you gonna do?,0
6707,"What can I do? One person wants to break-up, you break-up.",4
6708,"Hey, no way! Come on, this is you guys, call her and work it out.",4
6709,"Oh come on, we just had this huge fight, all right, don't I have to wait a while?",4
6710,"Hey, this isn't like swimming after you eat, pick up the phone!!",3
6711,Y'know that whole swimming thing is a myth.,0
6712,"Yeah, tell that to my Uncle Lenny.",0
6713,Why? What happened to him?,0
6714,"Nothing, he's just really believes in that.",0
6715,It looks like your uterus is ready for implantation.,0
6716,Oh! I knew it! I knew it! I felt really thick this morning.,1
6717,"Well, okay, so what's now....go get, go get the eggs, put ‘em in there.",0
6718,"Okay, it'll take just a little while to prepare the embryos.",0
6719,"Embryossss? As in, ""More than one?""",2
6720,"Um-hmm, five actually.",0
6721,"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",0
6722,We do five because that gives you a 25% chance that at least one will attach.,0
6723,That's it! 25 percent? That means that's it's like 75 percent chance of no baby at all!,2
6724,"Hey, y'know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",0
6725,"Sweety, now, she's a woman, not a gumball machine.",0
6726,"Okay, well y'know what, don't worry you guys, ‘cause I'm-I'm gonna do this as many times as it takes to get it right.",0
6727,"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",0
6728,"Umm, it costs $16,000 each time you do this.",0
6729,"So, umm, we're kinda using all the money we have to do it just this one time.",0
6730,"Whoa!! That....okay, that's a",5
6731,"No, I'm sorry.",0
6732,Wow! You guys really don't know anything!,2
6733,I know! Why don't you get drunk! That worked for a lot of girls in my high school.,3
6743,Hey!,0
6744,Hey!,0
6745,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,2
6746,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",5
6747,"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",3
6748,"I don't know, clean places?",0
6749,"Mm, yum!",0
6750,It's Danny.,0
6751,Don't let him in! I'm supposed to be at a regatta gala.,6
6752,We'll be right there!  Can't you just say it starts later?,3
6753,What? What kind of a regatta gala starts at night?!,2
6754,The fake kind!,3
6755,"Hey, hi, I need a ladle. You got a ladle?",0
6756,We have a ladle.,0
6757,"Thanks, see you at the party.",0
6758,"Okay, great!",1
6759,"Hey, guys, you know what Larry would say? He would say, ""See you ladle.""",0
6760,You're so efficient. I love you!,1
6761,Let's go!,1
6762,No-no-no! We need something old!,4
6763,"Ohh, great, I have condom in my wallet I've had since I was twelve.",0
6764,That'll work!,1
6765,I don't think so.,0
6766,"Okay, now we just need something borrowed!",1
6767,Here just…take this.,0
6768,That's stealing!,4
6769,"No, we'll-we'll bring it back! Just put it under your dress.",0
6770,Ohh.,1
6771,"Okay, one thing at a time.",0
6772,Sorry about that. So. What have you been up to?,0
6773,"Oh, not much. I-I got a job.",1
6774,"Oh, that's great.",1
6775,Why are- why are you so tanned?,2
6776,"Oh, I, uh- I went to Aruba.",0
6777,Noooo!  I'm lying. I am so drunk.,1
6778,"Oh God, oh.",3
6779,"Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",4
6780,Monica? Monica!,3
6781,Water rules!,1
6782,"Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?",0
6783,Nope. Going to the,0
6784,"Okay Monica, what are you doing? You're gonna lose your job! This is not you!",3
6785,"No, it is me!",1
6786,"Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in!",3
6787,"Y'know, when I'm with her, I am so much more than that.",1
6788,I'm- I'm Monana!,1
6789,"Hello? Yes, she is, hold on a second, please. Monana, it's for you, the credit card people.",0
6790,Helloooo? Yeah. Oh my God. Thanks.,1
6791,What?,0
6792,They've arrested Monica.,4
6793,Note the painterly lines    and subtle impasto on this canvas. Monet painted quickly and usually outdoors    as his elusive subject was light itself.,0
6794,"Now, do you have any idea what you just said?",0
6795,"No, no, my mouth    says the words, my brain is thinking monster trucks!",0
6796,"Ok now, remember, when you get to the museum, Monet is not spelt    M-O-N-A-Y.",0
6797,I just...,0
6798,I wrote that out phonetically for you.,0
6799,Phonetically?,0
6800,"Yeah, yeah that means... you know? We just... we don't have time    for this.",0
6802,"Ok, but you know what? I gotta say, I'm really impressed that    you were able to memorize all this so quickly!",2
6803,"Ah! I'm an actor! I can memorize anything! Last week on ""Days""    I had to say ""Frontal temporal zygomatic craniotomy"".",1
6804,Wow. What does,2
6805,No idea!,2
6806,"But the guy I said it to dies in the next scene so I    guess it means ""you're gonna get eaten by a bear"".",0
6807,Ok! So let's move on to the Renaissance?,0
6808,"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .",0
6809,"Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",3
6810,Come on! you...,0
6811,No!,3
6812,Oh.  Oh-oh.,0
6813,Hey!  What happened to you? Why didn't you come up?,2
6814,Done!,1
6815,You just finished?,2
6816,"Well, I wanted to be thorough.",0
6817,"I mean this-this is clearly very, very important to you, to us!",1
6818,"And so I wanted to read every word carefully, twice!",1
6819,"So umm, does it?",0
6820,I'm sorry.,4
6821,Does it?,6
6822,"Does it? Does it? Yeah, I wanted to give that whole ‘Does it?' part just another glance.",0
6823,"What are you talking about, Ross, you just said that you read it twice!",3
6824,"Look, y'know what, either it does or it doesn't, and if you have to even",3
6825,"No, Rach, no. I don't, I don't, I don't",0
6826,Are you sure?,1
6827,"Oh, sure! I'm sure.",1
6829,You got married again.,0
6830,Yes.,0
6831,So that's your second marriage in two years.,0
6832,"Yes, second in two years. Third overall.",0
6833,"Ross, I have been a divorce attorney for 23 years and never had I so much business from one client.",0
6834,Why don't you tell me what happened.,0
6835,"Basically, Rachel and I were in Vegas and we got drunk",0
