,text,label
4, That sounds very interesting ! ,0
0,"David , I ' m going to China . ",0
1," I am sorry , I didn ' t catch what you said . Could you repeat it please ? ",0
2, Sure . When do you want to get it back ? ,0
2, You bet there is . Feast your eyes on this puppy ! ,0
1, When are you off ? ,0
2, And then ? ,0
11, What ? How come ? The third time ? ,0
0,"Did you get any pizza ? When I got there , only small one was left . What a pity ! ",0
3, I wish I had been there ! ,0
5," No , not now . I have found a part-time job . So perhaps I can help my family to come over the difficulties . ",0
0,Why do you want to be a stewardess ? ,0
10, Here is the menu . ,0
1, Yes . I'm leaving tomorrow . I came here just because I want to say good-bye to you . ,0
12," No problem , is this blue ok ? ",0
5," Oh ? I heard she dumped you . Anyway , she's right over there . Oh , Sheryl ! ",0
8," Very well , Mr . Jones . ",0
5," Yes , I work well under pressure and find it dimly . However , I believe planning and probable management of my time can reduce tight deadlines . ",0
3, Have they set a date for the wedding ? ,0
3, There were six of us . ,0
1," Yeah , Judy . I will be working for the Post Office . It ' s not a bad job . ",0
0,"Honey , I think I need to go see the doctor . ",0
2," Well , dear , we can't force him to go to college . It's up to him . ",0
2," Please , I promise this is the last time . ",0
0,What's the weather forecast for today ? ,0
1, I saw a lot of teenagers when Alan and I were there yesterday . ,0
1, Of course . What is your size ? ,0
1," Great . Send it to me by FedEx tomorrow morning . Or better , call Federal Express for a pick-up . That way I'll get it even earlier . ",0
5, Chinese food . ,0
0,May I see your passport please ? ,0
5," Actually , I ' Ve got something scheduled on Monday.Can she do Tuesday ? ",0
7, Well.let ' s get going then ! I love road trips ! ,0
14, Okay . Here are the photos of the apartments that fit your preferences . ,0
0,How nice these sunglasses are ! ,0
7," It says the book is on the shelf , but I didn ' t find it there . ",0
14, Merry Christmas ! ,0
0,"Lisa , I need some help here . ",0
5," Well , he uses our VCR at home.But he's going to university in the Fall , so he needs his own VCR . ",0
4, Wait a second-are these pictures copyrighted ? ,0
0,I'd like to open a one-year time deposit account and a checking account . ,0
1," I did , but he gives me a runaround . ",0
6," Yes , here it is . ",0
2, Where did you visit ? ,0
4," Yes , here you are . ",0
0,"Mom , I want to move out . ",0
10, It sounds a very depressing film . ,0
2," Yes , I think you have the same model as I have . Does your fax machine print out immediately a transmission protocol ? ",0
1, At the drop of a hat . ,0
9," Is this the information here ? Well , let's take a look then ... ",0
2, May I try it on ? ,0
5," Very good . Basically , once our sales plan was put together , I had a great deal of freedom to handle my sales in the way I felt best . ",0
9," Yes , maybe . The ad in the newspaper said you wanted the resume , a cover letter , and two letters of recommendation . I included those things in the envelope . Is there anything else I should send ? ",0
1, They were not too bad . I really liked my poli-sci class . ,0
4, About 3-4 % of the gross sales . ,0
0,"I've heard that you provide very good service , so when I need a mover , I call you guys first . ",0
13, That's terrible . ,0
0,What do you think of the former champ ? ,0
1, I'm clipping coupons . ,0
3," If I were you , I would change the beginning . You should write about your education first because we like to judge a man by his abilities . ",0
1," Oh , it's really popular these days . ",0
0,have you ever thought about your ideal home ? ,0
9, I plan on running into her in the cafeteria when she's alone . I think I'll ask her then . ,0
4," Yes , sir . ",0
5, We are allowed to use a calculator in class ? ,0
0,"Who's singing in your home , Jim ? ",0
1," I think so too , and you have a general understanding of the company now . ",0
1," No , you'll have to get off at the bank , and take a No . 50 . ",0
7, Do you need to buy a duplicate permit for a second vehicle ? ,0
2, Are you saying that all my results were normal ? ,0
4, I'm going to give you a ticket . ,0
7, Let me think about it for a minute . Let's see ... oh the name of the restaurant is on the tip of my tongue ! Give me a second and it'll come to me . ,0
5," Well , your scores show that you could do a little better . What do you think you could improve on ? ",0
5," Well , why don ' t you come tomorrow ? I ' ll stop by your house on my way out . ",0
4, I would like the student pass . ,0
6, Which season do you like best ? ,0
2," apparently , she's being given an award for donating so much money to charity . ",0
5, I ' ll only go if we can stop at the office-license to pick up something to drink for tonight . ,0
16," there are models that can pick up more sound than this one , but they're much bigger and heavier than this one . ",0
7, You should try other fundraisers . ,0
4," Someone called Drexler . Carl Drexler . He's been with the company onlytwo years . I've been here longer . And I know more about the job , too ",0
0,Hi Isabel ! You wanted to see me ? ,0
7," OK . By the way , please get them pressed . ",0
5," Um , me ? ",0
13, shouldn't we make an appointment first ? ,0
9, It's okay . It's a really big campus . ,0
14, Don't forget about the dessert . ,0
5, If the injury is workplace related I'm sure it's completely covered . ,0
1," If you tell me the exact problem , I can be more helpful . ",0
5," Not really , especially at the beginning , if you wear high heels all day long , your feet would hurt . But , no big deal . Women can always get used to that . ",0
9," Yes , we've just had some wonderful tangerines in from Tailband . Here they are . ",0
0,"They're very good friends , aren't they ? ",0
0,Are utilities included in the rent ? ,0
0,Hello . Excuse me . Do you know if there's a Commercial Bank around here ? ,0
5," Well , Last night when I returned from thetheatre I found I lost my wallet . ",0
5, OK . I will deposit my bag right now . ,0
2," Two tickets , please . How much are they ? ",0
2, I was at home with my parents in New York City . ,0
6," You're right . Well , just these two , please . ",0
0,"Earning extra income on the Internet is easier than you might think . After I started selling traditional craft items on the Internet last year , I have really been able to make bank doing something I love . ",0
4, Then how can you explain your behavior ? ,0
2," Yes , we do . We also eat mutton . ",0
5," Well , I am gaining weight these days , and I have to watch my calories . ",0
6," Yes , we've got all the necessary equipment . We can give the engines a major overhaul . If there's a serious problem , we strip down the engine and find the faulty component . Would you like to look around ? ",0
2," Yeah , I was thinking we could get a bite to eat and catch a movie . ",0
0,Your definition on success ? ,0
6, Will the blood test hurt ? ,0
3, Don't worry . You have plenty of time to decide . ,0
9," You will receive a notice for a phone interview , which will continue the process . ",0
2, Could I have one more blanket ? ,0
4," Oh , Thank you . But how do you spell it ? ",0
2," I won't say who , because I'm not sure yet . But I'll know soon . ",0
2," Well , I was just wondering . . . you see , I know I ' Ve used up all my vacation days this year , but my sister is getting married , and the wedding is overseas , and , well . . . ",0
0,"What is the correct time , please ? ",0
8," Hmm , hard to say , wait , yes , it looks like you will do well in business , and your ambition will help you a lot , but ... ",0
7, I can understand why you didn't stop for it . ,0
12, Most of my other neighbours are scared of them . ,0
10," I'll take you , if you'd like . ",0
7, The doctor told me to stay about one month . ,0
2, This is going to be my first time voting . ,0
7, OK ! ,0
9, Hopefully next month . Everything is a little rushed . We should be able to set up our branch office and expand our business quickly . ,0
0,Room service . What can I do for you ? ,0
5, You mean there is really not that much of a difference . ,0
2, See you . ,0
4, Thank you so much . ,0
1, For sure ! I didn ' t really understand some of the technical jargon they used in the film when they talked about social security in the US . ,0
1," Take me to the center station , please ",0
15," No . I didn't kill him on purpose , madam . It's him who caused the incident . I need to see my attorney . ",0
